=== Device Logcat for TC_AUTHZ_001 ===
Captured at: Thu Jul 30 09:08:02 UTC 2026
Entry count: 1893
===========================================
Thu Jul 30 09:07:01 UTC 2026 | ALL | 07-30 09:07:00.028   917  1052 D EGL_emulation: app_time_stats: avg=35573.17ms min=35573.17ms max=35573.17ms count=1
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.325   560  1622 D WindowManager: captureDisplay
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.333  4162  4195 I appium  : Screenshot broadcast client opened a connection 127.0.0.1:56680
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.390   361  4672 I resolv  : res_nsend: used send_dg 64 terrno: 0
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.390   361  4672 I resolv  : doQuery: rcode=0, ancount=1, return value=64
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.391   361  4671 I resolv  : res_nsend: used send_dg 76 terrno: 0
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.391   361  4671 I resolv  : doQuery: rcode=0, ancount=1, return value=76
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.393  4619  4643 D TrafficStats: tagSocket(117) with statsTag=0x120b, statsUid=-1
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.398  4619  4643 W DynamiteModule: Local module descriptor class for com.google.android.gms.providerinstaller.dynamite not found.
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.399  1226  1885 W ProviderHelper: Unknown dynamite feature providerinstaller.dynamite
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.400  4619  4643 I DynamiteModule: Considering local module com.google.android.gms.providerinstaller.dynamite:0 and remote module com.google.android.gms.providerinstaller.dynamite:0
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.402  4619  4643 W ProviderInstaller: Failed to load providerinstaller module: No acceptable module com.google.android.gms.providerinstaller.dynamite found. Local version is 0 and remote version is 0.
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.404  1226  4614 I AlarmManager: setExactAndAllowWhileIdle [name: GCM_HB_ALARM type: 2 triggerAtMillis: 652140]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.405  4619  4643 D ApplicationLoaders: Returning zygote-cached class loader: /system/framework/org.apache.http.legacy.jar
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.407  1226  4614 E WakeLock: GCM_HB_ALARM release without a matched acquire!
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.408  4619  4643 D nativeloader: Configuring clns-9 for other apk /system/framework/com.android.media.remotedisplay.jar. target_sdk_version=34, uses_libraries=ALL, library_path=/product/priv-app/PrebuiltGmsCore/lib/x86_64:/product/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/x86_64, permitted_path=/data:/mnt/expand:/data/user/0/com.google.android.gms
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.410  4619  4643 D nativeloader: Configuring clns-10 for other apk /system/framework/com.android.location.provider.jar. target_sdk_version=34, uses_libraries=ALL, library_path=/product/priv-app/PrebuiltGmsCore/lib/x86_64:/product/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/x86_64, permitted_path=/data:/mnt/expand:/data/user/0/com.google.android.gms
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.411  4619  4643 D ApplicationLoaders: Returning zygote-cached class loader: /system_ext/framework/androidx.window.extensions.jar
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.411  4619  4643 D ApplicationLoaders: Returning zygote-cached class loader: /system_ext/framework/androidx.window.sidecar.jar
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.414  4619  4643 D nativeloader: Configuring product-clns-11 for unbundled product apk /product/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk. target_sdk_version=34, uses_libraries=, library_path=/product/priv-app/PrebuiltGmsCore/lib/x86_64:/product/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/x86_64:/product/lib64:/system/product/lib64, permitted_path=/data:/mnt/expand:/data/user/0/com.google.android.gms:/product/lib64:/system/product/lib64
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.421  4619  4643 D nativeloader: Load /product/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/x86_64/libconscrypt_gmscore_jni.so using ns product-clns-11 from class loader (caller=/product/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!classes3.dex): ok
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.422  4619  4643 V NativeCrypto: Registering com/google/android/gms/org/conscrypt/NativeCrypto's 305 native methods...
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.429  4619  4643 I ProviderInstaller: Installed default security provider GmsCore_OpenSSL
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.434   560  1622 D WindowManager: captureDisplay
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.442  4162  4195 I appium  : Screenshot broadcast client opened a connection 127.0.0.1:56680
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.542  4162  4195 W appium  : Client socket connection not writable. Closing... java.net.SocketException: Broken pipe
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.543   560  1622 D WindowManager: captureDisplay
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.552   361   401 I netd    : tetherGetStats() -> {[]} <0.36ms>
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.554   361   401 I netd    : bandwidthSetGlobalAlert(2097152) <0.14ms>
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.556  4162  4220 I appium  : channel read: POST /session/0ec58237-84ed-40bd-bf67-28bb2b70cae2/element
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.556  4162  4220 I appium  : FindElement command
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.556   361   401 I netd    : bandwidthRemoveInterfaceQuota(eth0) <0.31ms>
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.556  4162  4220 I appium  : method: 'xpath', selector: '//*[contains(@text, 'Dashboard') or contains(@content-desc, 'Dashboard')]'
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.556  4162  4220 I appium  : Waiting up to 10000ms for the device to idle
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.557   361   401 I netd    : bandwidthSetInterfaceQuota(eth0, 9223372036854775807) <0.39ms>
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.557  4162  4220 I appium  : The following attributes will be included to the page source: [text, content-desc]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.558   361   401 I netd    : bandwidthRemoveInterfaceQuota(eth0) <0.32ms>
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.558   361   361 I netd    : bandwidthSetInterfaceQuota(eth0, 9223372036854775807) <0.25ms>
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.569  4162  4220 I appium  : Took 0ms to retrieve 0 matches for '//*[contains(@text, 'Dashboard') or contains(@content-desc, 'Dashboard')]' XPath2 query
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.569  4162  4220 I appium  : AppiumResponse: {"sessionId":"0ec58237-84ed-40bd-bf67-28bb2b70cae2","value":{"error":"no such element","message":"An element could not be located on the page using the given search parameters","stacktrace":"io.appium.uiautomator2.common.exceptions.ElementNotFoundException: An element could not be located on the page using the given search parameters\n\tat io.appium.uiautomator2.utils.ElementLocationHelpers.findElement(ElementLocationHelpers.java:156)\n\tat io.appium.uiautomator2.handler.FindElement.safeHandle(FindElement.java:60)\n\tat io.appium.uiautomator2.handler.request.SafeRequestHandler.handle(SafeRequestHandler.java:59)\n\tat io.appium.uiautomator2.server.AppiumServlet.handleRequest(AppiumServlet.java:259)\n\tat io.appium.uiautomator2.server.AppiumServlet.handleHttpRequest(AppiumServlet.java:253)\n\tat io.appium.uiautomator2.http.ServerHandler.channelRead(ServerHandler.java:77)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.handler.codec.MessageToMessageDecoder.channelRead(MessageToMessageDecoder.java:102)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.channel.CombinedChannelDuplexHandler$DelegatingChannelHandlerContext.fireChannelRead(CombinedChannelDuplexHandler.java:438)\n\tat io.netty.handler.codec.ByteToMessageDecoder.fireChannelRead(ByteToMessageDecoder.java:328)\n\tat io.netty.handler.codec.ByteToMessageDecoder.channelRead(ByteToMessageDecoder.java:302)\n\tat io.netty.channel.CombinedChannelDuplexHandler.channelRead(CombinedChannelDuplexHandler.java:253)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.handler.timeout.IdleStateHandler.channelRead(IdleStateHandler.java:287)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.channel.DefaultChannelPipeline$HeadContext.channelRead(DefaultChannelPipeline.java:1422)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.DefaultChannelPipeline.fireChannelRead(DefaultChannelPipeline.java:931)\n\tat io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:163)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:700)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:635)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:552)\n\tat io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:514)\n\tat io.netty.util.concurrent.SingleThreadEventExecutor$6.run(SingleThreadEventExecutor.java:1044)\n\tat io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74)\n\tat io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)\n\tat java.lang.Thread.run(Thread.java:1012)\n"}}
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.647   560   616 I AppsFilter: interaction: PackageSetting{654185b com.android.microdroid.empty_payload/10201} -> PackageSetting{c644d29 com.google.android.apps.messaging/10134} BLOCKED
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.647   560   616 I AppsFilter: interaction: PackageSetting{ee940b4 com.example.moneymap/10209} -> PackageSetting{c644d29 com.google.android.apps.messaging/10134} BLOCKED
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.647   560   616 I AppsFilter: interaction: PackageSetting{296d1d1 io.appium.uiautomator2.server.test/10211} -> PackageSetting{c644d29 com.google.android.apps.messaging/10134} BLOCKED
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.647   560   616 I AppsFilter: interaction: PackageSetting{6cb3436 io.appium.settings/10210} -> PackageSetting{c644d29 com.google.android.apps.messaging/10134} BLOCKED
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.651  1100  1100 D CarrierSvcBindHelper: onPackageModified: com.google.android.apps.messaging
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.655   560   882 D ShortcutService: received package broadcast intent: Intent { act=android.intent.action.PACKAGE_CHANGED dat=package: flg=0x45000010 (has extras) }
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.656   560   882 D ShortcutService: changing package: com.google.android.apps.messaging userId0
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.656   560   882 D ShortcutService: handlePackageChanged: com.google.android.apps.messaging user=0
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.656   560   882 D ShortcutService: rescanPackageIfNeeded 0@com.google.android.apps.messaging, forceRescan=true , isNewApp=false
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.656   560   863 I AppWidgetServiceImpl: Received broadcast: android.intent.action.PACKAGE_CHANGED on user 0
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.659  1100  1100 D CarrierSvcBindHelper: No carrier app for: 0
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.663   560   667 I RoleService: Granting default roles...
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.665   917   917 D ControlsListingControllerImpl: ServiceConfig reloaded, count: 0
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.666   560  1045 W Role    : Default holder doesn't have required signing certificate: com.google.android.retaildemo:6547c73dee150c103980bfdffe55cc9a011d785dd694a5f99afd8205bcaf1f80
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.667   560  1045 E RoleControllerServiceImpl: Default/fallback role holder package doesn't qualify for the role, package: com.google.android.gms.supervision, role: android.app.role.SYSTEM_SUPERVISION
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.669  1100  1100 E SmsApplication: com.google.android.apps.messaging lost android:read_cell_broadcasts:  (fixing)
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.669   560  1619 W AppOpService: Ignored setUidMode call for runtime permission app op: uid = 10134, code = READ_CELL_BROADCASTS, mode = allow, callingUid = 1001, oldMode = allow
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.669   560  1045 W Role    : Default holder doesn't have required signing certificate: com.google.android.apps.work.clouddpc:23962F4B43B9857638EA66F4D419518EAE282491ACDA4B94707BD59003C45E58
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.671  1100  1100 E CellBroadcastUtils: getDefaultCellBroadcastReceiverPackageName: no package found
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.671   560  1619 W AppOpService: Ignored setUidMode call for runtime permission app op: uid = 1001, code = READ_SMS, mode = allow, callingUid = 1001, oldMode = allow
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.672   560  1622 W AppOpService: Ignored setUidMode call for runtime permission app op: uid = 1001, code = RECEIVE_SMS, mode = allow, callingUid = 1001, oldMode = allow
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.673   560  1622 W AppOpService: Ignored setUidMode call for runtime permission app op: uid = 1001, code = RECEIVE_WAP_PUSH, mode = allow, callingUid = 1001, oldMode = allow
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.673   560   882 E system_server: No package ID 7f found for resource ID 0x7f0803ff.
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.673   560   882 E system_server: No package ID 7f found for resource ID 0x7f1510ad.
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.674   560   882 E system_server: No package ID 7f found for resource ID 0x7f1510ad.
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.674   560   882 E system_server: No package ID 7f found for resource ID 0x7f1510ac.
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.674   560  1619 W AppOpService: Ignored setUidMode call for runtime permission app op: uid = 1001, code = SEND_SMS, mode = allow, callingUid = 1001, oldMode = allow
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.675   560  1619 W AppOpService: Ignored setUidMode call for runtime permission app op: uid = 1001, code = READ_CELL_BROADCASTS, mode = allow, callingUid = 1001, oldMode = allow
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.676   560   591 W MagnificationConnectionManager: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.677   560   882 D ShortcutService: Package com.google.android.apps.messaging has 1 manifest shortcut(s), and 2 share target(s)
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.677  1100  1288 D ImsResolver: maybeAddedImsService, packageName: com.google.android.apps.messaging
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.680   560   882 D ShortcutService: Package com.google.android.apps.messaging updated, version 235003880 -> 235003880
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.680   560   560 W IPCThreadState: Sending oneway calls to frozen process.
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.681   560   560 W IPCThreadState: Sending oneway calls to frozen process.
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.681   560   560 W IPCThreadState: Sending oneway calls to frozen process.
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.681   560   560 W IPCThreadState: Sending oneway calls to frozen process.
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.682   560   560 W IPCThreadState: Sending oneway calls to frozen process.
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.684   560   903 D ActivityManager: sync unfroze 930 com.google.android.permissioncontroller for 6
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.686   560   882 D ShortcutService: Package com.google.android.apps.messaging: publishing manifest shortcuts
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.687  4619  4643 W BugleRcsEngine: Unable to send diagnostic log [CONTEXT thread_id=55 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.688  4619  4661 I BugleRcsEngine: RequestWithImsiState: event HTTP Response [888a8ef6-fd78-4340-9d8b-64a13953c519] [CONTEXT log_prefix="(PEv2-SM205118282-DefaultCallSmsData-1-934)" thread_id=69 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.689  4619  4661 I BugleRcsEngine: InProgressState: event HTTP Response [888a8ef6-fd78-4340-9d8b-64a13953c519] [CONTEXT log_prefix="(PEv2-SM205118282-DefaultCallSmsData-1-934)" thread_id=69 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.691  4619  4661 W BugleRcsEngine: Unable to send diagnostic log [CONTEXT thread_id=69 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.693  4619  4661 I BugleRcsEngine: RequestWithImsiState: event HTTP 400 (Bad request) [888a8ef6-fd78-4340-9d8b-64a13953c519] [CONTEXT log_prefix="(PEv2-SM205118282-DefaultCallSmsData-1-934)" thread_id=69 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.693  4619  4661 I BugleRcsEngine: InProgressState: event HTTP 400 (Bad request) [888a8ef6-fd78-4340-9d8b-64a13953c519] [CONTEXT log_prefix="(PEv2-SM205118282-DefaultCallSmsData-1-934)" thread_id=69 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.693  4619  4661 W BugleRcsEngine: Unable to send diagnostic log [CONTEXT thread_id=69 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.693  4619  4661 I BugleRcsEngine: transitionTo: destState=RetryState [888a8ef6-fd78-4340-9d8b-64a13953c519] [CONTEXT log_prefix="(PEv2-SM205118282-DefaultCallSmsData-1-934)" thread_id=69 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.694  4619  4661 I BugleRcsEngine: onTransitionRequested RequestWithImsiState [888a8ef6-fd78-4340-9d8b-64a13953c519] [CONTEXT log_prefix="(PEv2-SM205118282-DefaultCallSmsData-1-934)" thread_id=69 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.694  4619  4661 I BugleRcsEngine: Exit RequestWithImsiState [888a8ef6-fd78-4340-9d8b-64a13953c519] [CONTEXT log_prefix="(PEv2-SM205118282-DefaultCallSmsData-1-934)" thread_id=69 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.694  4619  4661 W BugleRcsEngine: Unable to send diagnostic log [CONTEXT thread_id=69 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.694  4619  4661 I BugleRcsEngine: Exit InProgressState [888a8ef6-fd78-4340-9d8b-64a13953c519] [CONTEXT log_prefix="(PEv2-SM205118282-DefaultCallSmsData-1-934)" thread_id=69 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.695  4619  4661 W BugleRcsEngine: Unable to send diagnostic log [CONTEXT thread_id=69 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.695  4619  4661 I BugleRcsEngine: Enter RetryState [888a8ef6-fd78-4340-9d8b-64a13953c519] [CONTEXT log_prefix="(PEv2-SM205118282-DefaultCallSmsData-1-934)" thread_id=69 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.698  4619  4643 W BugleRcsEngine: Unable to send diagnostic log [CONTEXT thread_id=55 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.701   361   361 I netd    : tetherGetStats() -> {[]} <0.38ms>
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.704   560  1045 E RoleControllerServiceImpl: Default/fallback role holder package doesn't qualify for the role, package: com.google.android.gms, role: android.app.role.WALLET
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.709   560  1045 E RoleControllerServiceImpl: Default/fallback role holder package doesn't qualify for the role, package: com.google.android.devicelockcontroller, role: android.app.role.SYSTEM_FINANCED_DEVICE_CONTROLLER
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.714  4619  4661 W BugleRcsEngine: Unable to send diagnostic log [CONTEXT thread_id=69 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.714   560   591 I AppBindingService: Stopping: com.google.android.apps.messaging/com.google.android.ims.binding.SystemBindingService u0
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.714  1433  1433 I AiAiEcho: AppFetcherImpl onPackageChanged com.google.android.apps.messaging.
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.716  1433  4677 I AiAiEcho: AppIndexer Package:[com.google.android.apps.messaging] UserProfile:[0] Enabled:[true].
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.716  1433  4677 I AiAiEcho: AppFetcherImplV2 updateApps package:[com.google.android.apps.messaging], userId:[0], reason:[package is updated.].
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.716  3433  3433 I CarrierServices: SystemBindingService onDestroy
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.719  1175  1216 D PackageUpdatedTask: Package updated: mOp=UPDATE packages=[com.google.android.apps.messaging]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.724  3433  3433 I CarrierServices: SystemBindingService onCreate
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.725  3433  4679 I CarrierServices: SystemBindingService: Starting JibeService
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.726  3433  4679 I BugleRcsEngine: Broadcasting provisioning intent rcs.intent.action.rcsSystemBinding to Bugle with extras redacted-pii:[null] from source SYSTEM_BINDING_SERVICE [CONTEXT log_prefix="EngineBroadcaster" thread_id=70 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.729   560   591 I AppBindingService: Connected: com.google.android.apps.messaging/com.google.android.ims.binding.SystemBindingService u0
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.729  4619  4661 I BugleRcsEngine: nextRetry = 0 [888a8ef6-fd78-4340-9d8b-64a13953c519] [CONTEXT log_prefix="(PEv2-SM205118282-DefaultCallSmsData-1-934)" thread_id=69 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.730  4619  4661 I BugleRcsEngine: scheduleRetry, currentRetry = 0, retryMillis = 1920000 [888a8ef6-fd78-4340-9d8b-64a13953c519] [CONTEXT log_prefix="(PEv2-SM205118282-DefaultCallSmsData-1-934)" thread_id=69 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.734   930  4676 I PermissionControllerServiceImpl: Updating user sensitive for uid 10134
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.734  4619  4663 I Bugle   : BroadcastReceiverAsyncWorkTracker: Acknowledging broadcast of buoi@e41880d
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.746  4619  4661 I BugleRcsWorker: [seqId=0][workId=47aed783-fec4-4084-9c87-44b336386077] Received a provisioning state changed event from the provisioning engine RETRY
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.748  4619  4661 I BugleRcsWorker: [seqId=0][workId=47aed783-fec4-4084-9c87-44b336386077] Provisioning Engine entered RetryState, provisioning task will be rescheduled with exponential backoff
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.752  4619  4661 I BugleRcsWorker: [seqId=0][workId=47aed783-fec4-4084-9c87-44b336386077] finish provisioning task with result Success {mOutputData=Data {}}
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.752  4619  4661 I BugleRcsWorker: [seqId=0][workId=47aed783-fec4-4084-9c87-44b336386077] RCS provisioning task has finished with result Success {mOutputData=Data {}}
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.758  4619  4643 I WM-WorkerWrapper: Worker result SUCCESS for Work [ id=ddbc987c-52fe-4c48-9f64-4f231e5f34eb, tags={ com.google.android.apps.messaging.rcsprovisioning.RcsProvisioningListenableWorker,provisioning } ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.764  4619  4641 I BugleRcsEngine: quit [null] [CONTEXT log_prefix="(PEv2-SM205118282-DefaultCallSmsData-1-934)" thread_id=53 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.767  4619  4661 I BugleRcsEngine: transitionTo: destState=ciru [null] [CONTEXT log_prefix="(PEv2-SM205118282-DefaultCallSmsData-1-934)" thread_id=69 ]
Thu Jul 30 09:07:51 UTC 2026 | ALL | 07-30 09:07:50.767  4619  4666 I BugleRcsProvisioning: RcsProvisioningTrigger: System bound to :rcs process. Schedule provisioning.
